Year,Month,State,Location,Food,Ingredient,Species,Genus,Status,Illnesses,Hospitalizations,Fatalities
2006,April,Illinois,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2006,May,Minnesota,Office/Indoor Workplace,"Sandwich, Other",N/A,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2006,November,Minnesota,Restaurant,"Sandwich, Submarine",N/A,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2006,November,Minnesota,Restaurant,Egg Rolls,N/A,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2006,March,Florida,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2006,April,Connecticut,Restaurant,"Sandwich, Chicken",N/A,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2006,May,Wisconsin,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2006,December,Idaho,Restaurant,"Lettuce; Egg Rolls; Spring Rolls, Unspecified",N/A,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2006,April,Kansas,Restaurant,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,8,0,0
2006,November,California,Restaurant,"Salad, Unspecified",N/A,Norovirus unknown,Norovirus,Confirmed,8,0,0
2006,December,Oregon,N/A,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,8,0,0
2006,March,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,7,0,0
2006,April,Massachusetts,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,7,1,0
2006,May,Colorado,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,7,0,0
2006,July,Ohio,Restaurant,"Sandwich, Deli",N/A,Norovirus genogroup I,Norovirus,Confirmed,7,N/A,N/A
2006,March,Wisconsin,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2006,December,Connecticut,Restaurant,Coffee,N/A,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2006,June,New York,Restaurant,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,7,0,0
2006,November,Pennsylvania,Restaurant,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,7,0,0
2006,December,Kansas,Restaurant,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,7,0,0
2006,February,Minnesota,Restaurant,Lettuce-Based Salads Unspecified,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2006,February,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2006,April,Colorado,Catering Service,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2006,May,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2006,September,Arizona,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2006,October,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2006,December,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,1,0
2006,December,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,1,0
2006,December,Ohio,Restaurant,Milkshake,N/A,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2006,February,Tennessee,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2006,May,Oklahoma,Grocery Store,"Cake, Unspecified",N/A,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2006,June,Wisconsin,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2006,February,California,Restaurant,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,6,0,0
2006,February,Oregon,Restaurant; Fair/Festival,Raw Oysters,Raw Oysters,Norovirus unknown,Norovirus,Confirmed,6,0,0
2006,April,Ohio,Restaurant,Chicken And Rice,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2006,May,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2006,May,Oregon,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2006,June,Ohio,Private Home/Residence,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,N/A,N/A
2006,June,Wisconsin,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2006,August,Illinois,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,1,0
2006,November,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,N/A,0
2006,December,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2006,December,New York,Restaurant,"Ground Beef, Hamburger",Bread,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2006,December,Wisconsin,Restaurant; Private Home/Residence,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,5,0,0
2006,May,Illinois,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2006,May,Ohio,Grocery Store,"Ham, Other",N/A,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2006,June,Maryland,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2006,November,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2006,November,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,4,2,0
2006,December,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2006,June,North Dakota,Catering Service,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2006,December,Maryland,Restaurant,House Salad,N/A,Norovirus genogroup II,Norovirus,Confirmed,4,1,0
2006,February,California,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,N/A,N/A
2006,April,California,Restaurant,"Lettuce, Unspecified",N/A,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2006,April,Ohio,Restaurant,Multiple Salads,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,N/A,0
2006,August,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,1,0
2006,August,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2006,September,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2006,December,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2006,December,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2006,April,Connecticut,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2006,December,Tennessee,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2006,March,Pennsylvania,Unknown,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,3,0,0
2006,August,Ohio,Restaurant,"Pizza, Unspecified",N/A,Norovirus genogroup I,Norovirus,Confirmed,2,0,0
2006,November,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,2,0,0
2006,November,Ohio,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,2,N/A,N/A
2006,November,Ohio,Private Home/Residence,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,2,0,0
2006,December,Minnesota,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,2,0,0
2006,March,Oregon,Restaurant,Raw Oysters,N/A,Norovirus unknown,Norovirus,Confirmed,2,0,0
2006,August,California,Restaurant,"Crab, Unspecified",N/A,Parasite,Parasite,Confirmed,18,2,0
2006,December,Oregon,Unknown,"Cookies, Unspecified",N/A,Plant or herbal toxins,Plant,Confirmed,15,1,0
2006,August,Multistate,N/A,Peanut Butter,N/A,Salmonella enterica,Salmonella,Confirmed,715,129,0
2006,May,Indiana,Grocery Store,"Deli Meat, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,199,39,0
2006,September,Multistate,Restaurant; Private Home/Residence,"Tomato, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,192,24,0
2006,February,Arkansas,Restaurant,"Chicken, Teriyaki; Sushi, Unspecified",Chicken,Salmonella enterica,Salmonella,Confirmed,161,7,0
2006,June,Multistate,Restaurant,"Tomato, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,115,8,0
2006,January,Ohio,Restaurant,"Oil, Unspecified; Liver, Chicken",Egg; Egg,Salmonella enterica,Salmonella,Confirmed,113,23,0
2006,October,South Carolina,Fair/Festival,Peanuts,N/A,Salmonella enterica,Salmonella,Confirmed,100,3,0
2006,November,Texas,School/College/University,"Turkey And Gravy; Tea, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,77,2,0
2006,August,Georgia,Restaurant,"Sandwich, Roast Beef",Beef,Salmonella enterica,Salmonella,Confirmed,72,19,0
2006,August,Pennsylvania,Restaurant,"Pork, Bbq",Pork,Salmonella enterica,Salmonella,Confirmed,60,2,0
2006,September,Arizona,Restaurant,Hard Ice Tea,N/A,Salmonella enterica,Salmonella,Confirmed,59,N/A,0
2006,July,Tennessee,Restaurant,"Pork, Bbq",N/A,Salmonella enterica,Salmonella,Confirmed,55,7,0
2006,June,Minnesota,Restaurant,"Soup, Other Vegetable-Based",N/A,Salmonella enterica,Salmonella,Confirmed,50,6,0
2006,June,Pennsylvania,Camp,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,47,1,0
2006,November,Virginia,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,43,8,0
2006,October,North Carolina,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,42,13,0
2006,June,Multistate,Nursing Home/Assisted Living Facility; Hospital,Fruit Salad,N/A,Salmonella enterica,Salmonella,Confirmed,41,7,0
2006,February,Virginia,Prison/Jail,"Turkey, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,40,1,0
2006,August,California,Private Home/Residence,Chicken,Chicken,Salmonella enterica,Salmonella,Confirmed,40,0,0
2006,June,California,Banquet Facility,Chicken Skewers,N/A,Salmonella enterica,Salmonella,Confirmed,39,0,0
2006,July,Massachusetts,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,37,6,0
2006,December,Massachusetts,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,29,0,0
2006,August,California,Religious Facility,"Potato, Boiled",N/A,Salmonella enterica,Salmonella,Confirmed,27,2,0
2006,March,Mississippi,Grocery Store,Macaroni And Cheese,N/A,Salmonella enterica,Salmonella,Confirmed,25,12,0
2006,August,North Carolina,School/College/University,Ice Tea,N/A,Salmonella enterica,Salmonella,Confirmed,25,0,0
2006,May,California,Private Home/Residence,Multiple Foods,N/A,Salmonella enterica,Salmonella,Confirmed,24,N/A,N/A
2006,April,California,Restaurant,Mayonnaise Made With Raw Eggs,N/A,Salmonella enterica,Salmonella,Confirmed,22,5,0
2006,May,Colorado,Restaurant,"Chicken, Teriyaki",N/A,Salmonella enterica,Salmonella,Confirmed,22,6,0
2006,June,Michigan,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,21,2,0
2006,March,Colorado,Child Daycare,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,20,0,0
2006,August,New York,Restaurant,Watermelon,"Fruit, Unspecified",Salmonella enterica,Salmonella,Confirmed,20,2,0
2006,August,Pennsylvania,Grocery Store,"Raw Milk; Queso Fresco, Unpasteurized",N/A,Salmonella enterica,Salmonella,Confirmed,20,2,0
2006,December,Iowa,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,20,2,0
2006,August,Multistate,Restaurant,Multiple Foods,N/A,Salmonella enterica,Salmonella,Confirmed,19,1,0
2006,December,California,Restaurant; Banquet Facility,Stuffed Potato Puffs,N/A,Salmonella enterica,Salmonella,Confirmed,19,3,0
2006,June,Maryland,Restaurant,"Lettuce, Unspecified; Tomato, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,18,4,0
2006,August,Minnesota,Restaurant,"Chicken, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,18,1,0
2006,July,New York,Private Home/Residence; Fair/Festival,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,17,6,0
2006,January,Pennsylvania,Restaurant; Nursing Home/Assisted Living Facility; Hospital,Tomatoes,N/A,Salmonella enterica,Salmonella,Confirmed,16,4,0
2006,June,California,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,16,0,0
2006,July,Idaho,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,16,3,0
2006,November,Tennessee,Restaurant,"Iceberg Lettuce, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,16,7,0
2006,January,Arkansas,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,14,4,0
2006,April,Kansas,Restaurant,"Pie, Merengue",N/A,Salmonella enterica,Salmonella,Confirmed,13,6,0
2006,November,Arizona,Restaurant; Private Home/Residence,"Eggs, Over-Easy",N/A,Salmonella enterica,Salmonella,Confirmed,13,5,0
2006,June,New York,Restaurant; Private Home/Residence; Grocery Store,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,12,5,0
2006,August,Colorado,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,12,0,0
2006,August,New York,N/A,"Honeydew Melon; Plum, Unspecified; Pizza, Unspecified; Cheese, Unspecified","Fruit, Unspecified; Fruit, Unspecified; Cheese",Salmonella enterica,Salmonella,Confirmed,12,3,0
2006,August,Pennsylvania,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,12,4,0
2006,November,Kansas,Catering Service,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,12,4,0
2006,May,Illinois,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,11,3,0
2006,December,Pennsylvania,Private Home/Residence,Egg Baked/Casserole,N/A,Salmonella enterica,Salmonella,Confirmed,10,2,0
2006,January,North Carolina,Restaurant,"Ground Beef, Other",N/A,Salmonella enterica,Salmonella,Confirmed,9,0,0
2006,January,Tennessee,Religious Facility,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,1,0
2006,February,North Carolina,Restaurant,Eggs Benedict,N/A,Salmonella enterica,Salmonella,Confirmed,9,2,0
2006,May,New York,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,0,0
2006,May,Oregon,Restaurant,Carne Asada,N/A,Salmonella enterica,Salmonella,Confirmed,9,0,0
2006,June,Minnesota,Restaurant; Prison/Jail,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,2,0
2006,June,New York,Restaurant; Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,4,0
2006,August,Illinois,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,3,0
2006,August,Ohio,Private Home/Residence; Grocery Store,"Rice, Broccoli And Cheese",N/A,Salmonella enterica,Salmonella,Confirmed,9,1,0
2006,November,Hawaii,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,N/A,N/A
2006,August,New York,Restaurant; Private Home/Residence; Hospital,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,8,3,0
2006,September,Maine,N/A,Tomato (See Fruit),N/A,Salmonella enterica,Salmonella,Confirmed,8,1,0
2006,April,Oregon,Catering Service,"Chicken, Baked",Chicken,Salmonella enterica,Salmonella,Confirmed,7,0,0
2006,May,Colorado,Restaurant,Chicken; Watermelon,N/A,Salmonella enterica,Salmonella,Confirmed,7,0,0
2006,November,Connecticut,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,7,N/A,N/A
2006,December,Florida,Restaurant,"Pork, Roasted",N/A,Salmonella enterica,Salmonella,Confirmed,7,3,N/A
2006,December,Utah,Restaurant,Speciality Salads Unspecified,N/A,Salmonella enterica,Salmonella,Confirmed,7,N/A,0
2006,January,Pennsylvania,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,6,0,0
2006,April,Ohio,Private Home/Residence,Chicken Dishes,N/A,Salmonella enterica,Salmonella,Confirmed,6,N/A,N/A
2006,July,California,Private Home/Residence,"Ice Cream, Homemade",N/A,Salmonella enterica,Salmonella,Confirmed,6,0,0
2006,March,North Carolina,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,N/A,N/A
2006,May,Tennessee,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,1,0
2006,June,California,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,0,0
2006,July,California,N/A,Milkshake,Egg,Salmonella enterica,Salmonella,Confirmed,5,1,0
2006,August,California,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,1,0
2006,August,New York,Restaurant; Catering Service,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,2,0
2006,August,Oregon,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,2,0
2006,October,Illinois,Grocery Store,"Pork, Other",N/A,Salmonella enterica,Salmonella,Confirmed,5,2,0
2006,January,Pennsylvania,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,3,0
2006,February,Oregon,Restaurant,Bean Sprouts,Sprouts,Salmonella enterica,Salmonella,Confirmed,4,0,0
2006,March,California,Restaurant,Korean Side Dishes (Various),N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2006,March,California,N/A,Mexican Cheese (Queso Fresco And/Or Other),N/A,Salmonella enterica,Salmonella,Confirmed,4,4,0
2006,March,New Jersey,Restaurant,Caesar Dressing,N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2006,April,Maryland,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,2,0
2006,June,Minnesota,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,1,0
2006,June,New Jersey,Restaurant; Catering Service,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,1,0
2006,August,North Carolina,Catering Service,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,N/A,N/A
2006,August,Pennsylvania,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2006,September,Iowa,Private Home/Residence,Pasta Salad; Potato Salad,N/A,Salmonella enterica,Salmonella,Confirmed,4,3,0
2006,October,Minnesota,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2006,October,Nevada,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2006,December,New York,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,4,0
2006,February,Utah,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,N/A,N/A
2006,March,California,Restaurant,"Burrito, Unspecified","Fruit, Unspecified; Sauces/ Dressings",Salmonella enterica,Salmonella,Confirmed,3,1,0
2006,March,New Hampshire,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,0,0
2006,April,Minnesota,Private Home/Residence,Stuffed Chicken,Chicken,Salmonella enterica,Salmonella,Confirmed,3,2,0
2006,July,Georgia,Restaurant,Dosai,N/A,Salmonella enterica,Salmonella,Confirmed,3,1,0
2006,July,Minnesota,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,2,0
2006,July,New York,N/A,"Deli Meat, Sliced Turkey",Turkey,Salmonella enterica,Salmonella,Confirmed,3,0,0
2006,July,Vermont,Camp,Meats; Meats; Meats,N/A,Salmonella enterica,Salmonella,Confirmed,3,N/A,N/A
2006,September,California,Restaurant,"Chicken, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,3,0,0
2006,March,California,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,0,0
2006,April,Pennsylvania,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,2,0
2006,April,Pennsylvania,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,2,0
2006,August,Pennsylvania,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,0,0
2006,May,Minnesota,Restaurant,"Fish, Escolar",N/A,Scombroid toxin,Scombroid,Confirmed,18,0,0
2006,April,Pennsylvania,Restaurant,"Tuna, Unspecified",N/A,Scombroid toxin,Scombroid,Confirmed,7,0,0
2006,December,Louisiana,Office/Indoor Workplace,"Tuna, Unspecified",N/A,Scombroid toxin,Scombroid,Confirmed,6,1,0
2006,April,Colorado,Catering Service,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,5,0,0
2006,November,Tennessee,Restaurant,"Tuna, Unspecified",N/A,Scombroid toxin,Scombroid,Confirmed,5,0,0
2006,April,Hawaii,Private Home/Residence,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,4,0,0
2006,May,Minnesota,Restaurant,"Tuna, Unspecified",N/A,Scombroid toxin,Scombroid,Confirmed,4,N/A,0
2006,May,Minnesota,Restaurant,"Fish, Escolar",N/A,Scombroid toxin,Scombroid,Confirmed,4,0,0
2006,June,Washington,Restaurant,"Fish, Ahi",N/A,Scombroid toxin,Scombroid,Confirmed,4,N/A,N/A
2006,June,Colorado,Office/Indoor Workplace,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,3,0,0
2006,October,Hawaii,N/A,"Fish, Mackeral",N/A,Scombroid toxin,Scombroid,Confirmed,3,0,0
2006,December,Florida,Restaurant,"Fish, Escolar",N/A,Scombroid toxin,Scombroid,Confirmed,3,0,0
2006,January,Ohio,Private Home/Residence,Yellowfin Tuna,N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,February,Minnesota,Restaurant,"Tuna, Unspecified",N/A,Scombroid toxin,Scombroid,Confirmed,2,1,0
2006,April,California,Restaurant,"Fish, Albacore",N/A,Scombroid toxin,Scombroid,Confirmed,2,2,0
2006,April,Florida,Restaurant,"Fish, Mahi Mahi",N/A,Scombroid toxin,Scombroid,Confirmed,2,N/A,N/A
2006,April,Hawaii,Restaurant,"Fish, Mahi Mahi",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,April,New York,Restaurant,"Fish, Tuna",Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,May,Minnesota,Restaurant,"Fish, Escolar",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,June,Hawaii,Private Home/Residence,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,June,Washington,Restaurant,"Fish, Ahi",N/A,Scombroid toxin,Scombroid,Confirmed,2,N/A,N/A
2006,July,New York,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,August,California,Restaurant,"Fish, Ahi",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,August,New York,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,August,Ohio,Private Home/Residence,"Fish, Escolar",N/A,Scombroid toxin,Scombroid,Confirmed,2,N/A,N/A
2006,August,Wisconsin,Restaurant,"Fish, Escolar",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,September,Washington,Restaurant,Hamachi Fish,N/A,Scombroid toxin,Scombroid,Confirmed,2,N/A,N/A
2006,October,Hawaii,Restaurant,"Fish, Mahi Mahi",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2006,November,New York,Restaurant,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,2,0
2006,August,California,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,73,N/A,N/A
2006,January,Oregon,Restaurant,Lettuce-Based Salads Unspecified,Egg; Leafy Green; Vine-Stalk Eg. Tomato,Shigella sonnei,Shigella,Confirmed,35,7,0
2006,September,Arizona,Private Home/Residence,"Beef, Picadilla",Beef,Shigella sonnei,Shigella,Confirmed,29,7,0
2006,September,California,Restaurant,"Beans, Unspecified",N/A,Shigella sonnei,Shigella,Confirmed,11,2,0
2006,May,Arizona,Restaurant,N/A,N/A,Shigella flexneri,Shigella,Confirmed,9,2,0
2006,September,California,Restaurant,"Salad, Unspecified",N/A,Shigella sonnei,Shigella,Confirmed,9,0,0
2006,January,California,Restaurant,Unspecified Fish,N/A,Shigella sonnei,Shigella,Confirmed,8,1,0
2006,September,Minnesota,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,6,0,0
2006,January,California,Unknown,N/A,N/A,Shigella sonnei,Shigella,Confirmed,3,0,0
2006,September,Virginia,N/A,"Chicken, Bbq; Ham, Biscuit; Potato Salad",N/A,Staphylococcus aureus,Staphylococcus,Confirmed,100,2,0
2006,May,Hawaii,Fair/Festival,"Pork, Roasted",N/A,Staphylococcus aureus,Staphylococcus,Confirmed,46,0,0
2006,February,California,Private Home/Residence,Pancit,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,38,0,0
2006,April,Virginia,Private Home/Residence,"Beef, Unspecified; Potato Salad; Rice",Beef,Staphylococcus aureus,Staphylococcus,Confirmed,36,0,0
2006,May,Michigan,Prison/Jail,Powdered Milk,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,36,0,0
2006,September,Louisiana,Catering Service; Grocery Store,"Mixed Meats, Unspecified; Ground Beef, Other",N/A,Staphylococcus aureus,Staphylococcus,Confirmed,35,2,0
2006,September,Illinois,Restaurant,"Pork, Other",N/A,Staphylococcus aureus,Staphylococcus,Confirmed,23,3,0
2006,May,California,Private Home/Residence,Chicken Salad,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,22,0,0
2006,August,Pennsylvania,N/A,"Fish, Tilapia; Chicken, Fried",N/A,Staphylococcus aureus,Staphylococcus,Confirmed,17,0,0
2006,September,Minnesota,Restaurant,Shrimp,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,13,0,0
2006,June,Oklahoma,Restaurant,"Beef, Bbq",N/A,Staphylococcus aureus,Staphylococcus,Confirmed,11,1,0
2006,September,Tennessee,Restaurant,N/A,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,3,0,0
2006,October,California,N/A,"Bear, Unspecified",N/A,Trichinella spiralis,Trichinella,Confirmed,2,1,0
2006,May,Multistate,Restaurant; Private Home/Residence; Banquet Facility; Grocery Store,Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,177,2,0
2006,May,New York,Restaurant,"Crab, Unspecified",Crustacean,Vibrio parahaemolyticus,Vibrio,Confirmed,80,0,0
2006,June,California,Restaurant; Private Home/Residence,Raw Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,27,0,0
2006,July,California,Restaurant,Raw Oysters,Raw Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,10,1,0
2006,July,New York,Restaurant,"Clams, Raw","Clams, Raw",Vibrio parahaemolyticus,Vibrio,Confirmed,4,0,0
2006,August,New York,Private Home/Residence,"Clams, Raw","Clams, Raw",Vibrio parahaemolyticus,Vibrio,Confirmed,2,0,0
2006,September,Alaska,Restaurant,N/A,N/A,Virus,Virus,Confirmed,52,0,0
2007,December,Wisconsin,Private Home/Residence,"Beef, Other",N/A,Salmonella enterica; Campylobacter jejuni; Campylobacter coli,Salmonella,Confirmed; Suspected; Suspected,8,3,0
